cell_id,species,n_obs,is_present
1793,Aeorestes cinereus,0,0
1793,Myotis californicus,0,0
1793,Myotis yumanensis,0,0
1794,Aeorestes cinereus,0,0
1794,Myotis californicus,0,0
1794,Myotis yumanensis,0,0
1795,Aeorestes cinereus,0,0
1795,Myotis californicus,0,0
1795,Myotis yumanensis,0,0
1796,Aeorestes cinereus,0,0
1796,Myotis californicus,0,0
1796,Myotis yumanensis,0,0
1797,Aeorestes cinereus,0,0
1797,Myotis californicus,0,0
1797,Myotis yumanensis,0,0
1798,Aeorestes cinereus,0,0
1798,Myotis californicus,0,0
1798,Myotis yumanensis,0,0
1799,Aeorestes cinereus,0,0
1799,Myotis californicus,0,0
1799,Myotis yumanensis,0,0
1800,Aeorestes cinereus,0,0
1800,Myotis californicus,0,0
1800,Myotis yumanensis,0,0
1801,Aeorestes cinereus,0,0
1801,Myotis californicus,0,0
1801,Myotis yumanensis,0,0
1802,Aeorestes cinereus,0,0
1802,Myotis californicus,0,0
1802,Myotis yumanensis,0,0
1803,Aeorestes cinereus,0,0
1803,Myotis californicus,0,0
1803,Myotis yumanensis,0,0
1804,Aeorestes cinereus,0,0
1804,Myotis californicus,0,0
1804,Myotis yumanensis,0,0
1805,Aeorestes cinereus,0,0
1805,Myotis californicus,0,0
1805,Myotis yumanensis,0,0
1806,Aeorestes cinereus,0,0
1806,Myotis californicus,0,0
1806,Myotis yumanensis,0,0
1807,Aeorestes cinereus,0,0
1807,Myotis californicus,0,0
1807,Myotis yumanensis,0,0
1808,Aeorestes cinereus,0,0
1808,Myotis californicus,0,0
1808,Myotis yumanensis,0,0
1809,Aeorestes cinereus,0,0
1809,Myotis californicus,0,0
1809,Myotis yumanensis,0,0
1810,Aeorestes cinereus,0,0
1810,Myotis californicus,0,0
1810,Myotis yumanensis,0,0
1811,Aeorestes cinereus,0,0
1811,Myotis californicus,0,0
1811,Myotis yumanensis,0,0
1812,Aeorestes cinereus,0,0
1812,Myotis californicus,0,0
1812,Myotis yumanensis,0,0
1813,Aeorestes cinereus,0,0
1813,Myotis californicus,0,0
1813,Myotis yumanensis,0,0
1814,Aeorestes cinereus,0,0
1814,Myotis californicus,0,0
1814,Myotis yumanensis,0,0
1815,Aeorestes cinereus,0,0
1815,Myotis californicus,0,0
1815,Myotis yumanensis,0,0
1816,Aeorestes cinereus,0,0
1816,Myotis californicus,0,0
1816,Myotis yumanensis,0,0
1817,Aeorestes cinereus,0,0
1817,Myotis californicus,0,0
1817,Myotis yumanensis,0,0
1818,Aeorestes cinereus,0,0
1818,Myotis californicus,0,0
1818,Myotis yumanensis,0,0
1819,Aeorestes cinereus,0,0
1819,Myotis californicus,0,0
1819,Myotis yumanensis,0,0
1820,Aeorestes cinereus,0,0
1820,Myotis californicus,0,0
1820,Myotis yumanensis,0,0
1821,Aeorestes cinereus,0,0
1821,Myotis californicus,0,0
1821,Myotis yumanensis,0,0
1822,Aeorestes cinereus,0,0
1822,Myotis californicus,0,0
1822,Myotis yumanensis,0,0
1823,Aeorestes cinereus,0,0
1823,Myotis californicus,0,0
1823,Myotis yumanensis,0,0
1824,Aeorestes cinereus,0,0
1824,Myotis californicus,0,0
1824,Myotis yumanensis,0,0
1825,Aeorestes cinereus,0,0
1825,Myotis californicus,0,0
1825,Myotis yumanensis,0,0
1826,Aeorestes cinereus,0,0
1826,Myotis californicus,0,0
1826,Myotis yumanensis,0,0
1833,Aeorestes cinereus,0,0
1833,Myotis californicus,0,0
1833,Myotis yumanensis,0,0
1834,Aeorestes cinereus,0,0
1834,Myotis californicus,0,0
1834,Myotis yumanensis,0,0
1835,Aeorestes cinereus,0,0
1835,Myotis californicus,0,0
1835,Myotis yumanensis,0,0
1836,Aeorestes cinereus,0,0
1836,Myotis californicus,0,0
1836,Myotis yumanensis,0,0
1837,Aeorestes cinereus,0,0
1837,Myotis californicus,0,0
1837,Myotis yumanensis,0,0
1838,Aeorestes cinereus,0,0
1838,Myotis californicus,0,0
1838,Myotis yumanensis,0,0
1879,Aeorestes cinereus,1,1
1879,Myotis californicus,0,0
1879,Myotis yumanensis,0,0
1880,Aeorestes cinereus,0,0
1880,Myotis californicus,0,0
1880,Myotis yumanensis,0,0
1881,Aeorestes cinereus,2,1
1881,Myotis californicus,0,0
1881,Myotis yumanensis,0,0
1882,Aeorestes cinereus,0,0
1882,Myotis californicus,0,0
1882,Myotis yumanensis,0,0
1883,Aeorestes cinereus,0,0
1883,Myotis californicus,0,0
1883,Myotis yumanensis,0,0
1884,Aeorestes cinereus,0,0
1884,Myotis californicus,0,0
1884,Myotis yumanensis,0,0
1885,Aeorestes cinereus,0,0
1885,Myotis californicus,0,0
1885,Myotis yumanensis,0,0
1886,Aeorestes cinereus,0,0
1886,Myotis californicus,0,0
1886,Myotis yumanensis,0,0
1887,Aeorestes cinereus,0,0
1887,Myotis californicus,0,0
1887,Myotis yumanensis,0,0
1888,Aeorestes cinereus,0,0
1888,Myotis californicus,0,0
1888,Myotis yumanensis,0,0
1889,Aeorestes cinereus,0,0
1889,Myotis californicus,0,0
1889,Myotis yumanensis,0,0
1890,Aeorestes cinereus,0,0
1890,Myotis californicus,0,0
1890,Myotis yumanensis,0,0
1891,Aeorestes cinereus,0,0
1891,Myotis californicus,0,0
1891,Myotis yumanensis,0,0
1892,Aeorestes cinereus,0,0
1892,Myotis californicus,0,0
1892,Myotis yumanensis,0,0
1893,Aeorestes cinereus,0,0
1893,Myotis californicus,0,0
1893,Myotis yumanensis,0,0
1894,Aeorestes cinereus,0,0
1894,Myotis californicus,0,0
1894,Myotis yumanensis,0,0
1895,Aeorestes cinereus,0,0
1895,Myotis californicus,0,0
1895,Myotis yumanensis,0,0
1896,Aeorestes cinereus,0,0
1896,Myotis californicus,0,0
1896,Myotis yumanensis,0,0
1897,Aeorestes cinereus,0,0
1897,Myotis californicus,0,0
1897,Myotis yumanensis,0,0
1898,Aeorestes cinereus,0,0
1898,Myotis californicus,0,0
1898,Myotis yumanensis,0,0
1899,Aeorestes cinereus,0,0
1899,Myotis californicus,0,0
1899,Myotis yumanensis,0,0
1900,Aeorestes cinereus,0,0
1900,Myotis californicus,0,0
1900,Myotis yumanensis,0,0
1901,Aeorestes cinereus,0,0
1901,Myotis californicus,0,0
1901,Myotis yumanensis,0,0
1902,Aeorestes cinereus,0,0
1902,Myotis californicus,0,0
1902,Myotis yumanensis,0,0
1903,Aeorestes cinereus,0,0
1903,Myotis californicus,0,0
1903,Myotis yumanensis,0,0
1904,Aeorestes cinereus,0,0
1904,Myotis californicus,0,0
1904,Myotis yumanensis,0,0
1905,Aeorestes cinereus,0,0
1905,Myotis californicus,0,0
1905,Myotis yumanensis,0,0
1906,Aeorestes cinereus,0,0
1906,Myotis californicus,0,0
1906,Myotis yumanensis,0,0
1907,Aeorestes cinereus,0,0
1907,Myotis californicus,0,0
1907,Myotis yumanensis,0,0
1908,Aeorestes cinereus,0,0
1908,Myotis californicus,0,0
1908,Myotis yumanensis,0,0
1909,Aeorestes cinereus,0,0
1909,Myotis californicus,0,0
1909,Myotis yumanensis,0,0
1910,Aeorestes cinereus,0,0
1910,Myotis californicus,0,0
1910,Myotis yumanensis,0,0
1911,Aeorestes cinereus,0,0
1911,Myotis californicus,0,0
1911,Myotis yumanensis,0,0
1912,Aeorestes cinereus,0,0
1912,Myotis californicus,0,0
1912,Myotis yumanensis,0,0
1913,Aeorestes cinereus,0,0
1913,Myotis californicus,0,0
1913,Myotis yumanensis,0,0
1914,Aeorestes cinereus,0,0
1914,Myotis californicus,0,0
1914,Myotis yumanensis,0,0
1915,Aeorestes cinereus,0,0
1915,Myotis californicus,0,0
1915,Myotis yumanensis,0,0
1916,Aeorestes cinereus,0,0
1916,Myotis californicus,0,0
1916,Myotis yumanensis,0,0
1917,Aeorestes cinereus,0,0
1917,Myotis californicus,0,0
1917,Myotis yumanensis,0,0
1925,Aeorestes cinereus,0,0
1925,Myotis californicus,0,0
1925,Myotis yumanensis,0,0
1926,Aeorestes cinereus,0,0
1926,Myotis californicus,0,0
1926,Myotis yumanensis,0,0
1927,Aeorestes cinereus,0,0
1927,Myotis californicus,0,0
1927,Myotis yumanensis,0,0
1928,Aeorestes cinereus,0,0
1928,Myotis californicus,0,0
1928,Myotis yumanensis,0,0
1929,Aeorestes cinereus,0,0
1929,Myotis californicus,0,0
1929,Myotis yumanensis,0,0
1930,Aeorestes cinereus,0,0
1930,Myotis californicus,0,0
1930,Myotis yumanensis,0,0
1931,Aeorestes cinereus,0,0
1931,Myotis californicus,0,0
1931,Myotis yumanensis,0,0
1966,Aeorestes cinereus,0,0
1966,Myotis californicus,0,0
1966,Myotis yumanensis,0,0
1967,Aeorestes cinereus,0,0
1967,Myotis californicus,0,0
1967,Myotis yumanensis,0,0
1968,Aeorestes cinereus,0,0
1968,Myotis californicus,0,0
1968,Myotis yumanensis,0,0
1969,Aeorestes cinereus,0,0
1969,Myotis californicus,0,0
1969,Myotis yumanensis,0,0
1970,Aeorestes cinereus,0,0
1970,Myotis californicus,0,0
1970,Myotis yumanensis,0,0
1971,Aeorestes cinereus,0,0
1971,Myotis californicus,0,0
1971,Myotis yumanensis,0,0
1972,Aeorestes cinereus,0,0
1972,Myotis californicus,0,0
1972,Myotis yumanensis,0,0
1973,Aeorestes cinereus,0,0
1973,Myotis californicus,0,0
1973,Myotis yumanensis,0,0
1974,Aeorestes cinereus,0,0
1974,Myotis californicus,0,0
1974,Myotis yumanensis,0,0
1975,Aeorestes cinereus,0,0
1975,Myotis californicus,0,0
1975,Myotis yumanensis,0,0
1976,Aeorestes cinereus,0,0
1976,Myotis californicus,0,0
1976,Myotis yumanensis,0,0
1977,Aeorestes cinereus,0,0
1977,Myotis californicus,0,0
1977,Myotis yumanensis,0,0
1978,Aeorestes cinereus,0,0
1978,Myotis californicus,1,1
1978,Myotis yumanensis,4,1
1979,Aeorestes cinereus,0,0
1979,Myotis californicus,0,0
1979,Myotis yumanensis,0,0
1980,Aeorestes cinereus,0,0
1980,Myotis californicus,0,0
1980,Myotis yumanensis,0,0
1981,Aeorestes cinereus,0,0
1981,Myotis californicus,0,0
1981,Myotis yumanensis,0,0
1982,Aeorestes cinereus,0,0
1982,Myotis californicus,0,0
1982,Myotis yumanensis,0,0
1983,Aeorestes cinereus,0,0
1983,Myotis californicus,0,0
1983,Myotis yumanensis,2,1
1984,Aeorestes cinereus,0,0
1984,Myotis californicus,0,0
1984,Myotis yumanensis,0,0
1985,Aeorestes cinereus,0,0
1985,Myotis californicus,0,0
1985,Myotis yumanensis,0,0
1986,Aeorestes cinereus,0,0
1986,Myotis californicus,0,0
1986,Myotis yumanensis,0,0
1987,Aeorestes cinereus,0,0
1987,Myotis californicus,0,0
1987,Myotis yumanensis,0,0
1988,Aeorestes cinereus,0,0
1988,Myotis californicus,0,0
1988,Myotis yumanensis,0,0
1989,Aeorestes cinereus,0,0
1989,Myotis californicus,0,0
1989,Myotis yumanensis,0,0
1990,Aeorestes cinereus,0,0
1990,Myotis californicus,0,0
1990,Myotis yumanensis,0,0
1991,Aeorestes cinereus,0,0
1991,Myotis californicus,0,0
1991,Myotis yumanensis,0,0
1992,Aeorestes cinereus,0,0
1992,Myotis californicus,0,0
1992,Myotis yumanensis,0,0
1993,Aeorestes cinereus,0,0
1993,Myotis californicus,0,0
1993,Myotis yumanensis,0,0
1994,Aeorestes cinereus,0,0
1994,Myotis californicus,0,0
1994,Myotis yumanensis,0,0
1995,Aeorestes cinereus,0,0
1995,Myotis californicus,0,0
1995,Myotis yumanensis,0,0
1996,Aeorestes cinereus,0,0
1996,Myotis californicus,1,1
1996,Myotis yumanensis,0,0
1997,Aeorestes cinereus,0,0
1997,Myotis californicus,0,0
1997,Myotis yumanensis,0,0
1998,Aeorestes cinereus,0,0
1998,Myotis californicus,0,0
1998,Myotis yumanensis,0,0
1999,Aeorestes cinereus,0,0
1999,Myotis californicus,0,0
1999,Myotis yumanensis,0,0
2000,Aeorestes cinereus,0,0
2000,Myotis californicus,0,0
2000,Myotis yumanensis,0,0
2002,Aeorestes cinereus,0,0
2002,Myotis californicus,0,0
2002,Myotis yumanensis,0,0
2003,Aeorestes cinereus,0,0
2003,Myotis californicus,0,0
2003,Myotis yumanensis,0,0
2004,Aeorestes cinereus,0,0
2004,Myotis californicus,0,0
2004,Myotis yumanensis,0,0
2005,Aeorestes cinereus,0,0
2005,Myotis californicus,0,0
2005,Myotis yumanensis,0,0
2006,Aeorestes cinereus,0,0
2006,Myotis californicus,0,0
2006,Myotis yumanensis,0,0
2007,Aeorestes cinereus,0,0
2007,Myotis californicus,0,0
2007,Myotis yumanensis,0,0
2008,Aeorestes cinereus,0,0
2008,Myotis californicus,0,0
2008,Myotis yumanensis,0,0
2009,Aeorestes cinereus,0,0
2009,Myotis californicus,0,0
2009,Myotis yumanensis,0,0
2018,Aeorestes cinereus,0,0
2018,Myotis californicus,0,0
2018,Myotis yumanensis,0,0
2019,Aeorestes cinereus,0,0
2019,Myotis californicus,0,0
2019,Myotis yumanensis,0,0
2020,Aeorestes cinereus,0,0
2020,Myotis californicus,0,0
2020,Myotis yumanensis,0,0
2021,Aeorestes cinereus,0,0
2021,Myotis californicus,0,0
2021,Myotis yumanensis,0,0
2022,Aeorestes cinereus,0,0
2022,Myotis californicus,0,0
2022,Myotis yumanensis,0,0
2057,Aeorestes cinereus,0,0
2057,Myotis californicus,0,0
2057,Myotis yumanensis,0,0
2058,Aeorestes cinereus,0,0
2058,Myotis californicus,0,0
2058,Myotis yumanensis,0,0
2059,Aeorestes cinereus,0,0
2059,Myotis californicus,0,0
2059,Myotis yumanensis,0,0
2060,Aeorestes cinereus,0,0
2060,Myotis californicus,0,0
2060,Myotis yumanensis,0,0
2061,Aeorestes cinereus,0,0
2061,Myotis californicus,2,1
2061,Myotis yumanensis,1,1
2062,Aeorestes cinereus,0,0
2062,Myotis californicus,0,0
2062,Myotis yumanensis,0,0
2063,Aeorestes cinereus,0,0
2063,Myotis californicus,0,0
2063,Myotis yumanensis,0,0
2064,Aeorestes cinereus,0,0
2064,Myotis californicus,0,0
2064,Myotis yumanensis,0,0
2065,Aeorestes cinereus,0,0
2065,Myotis californicus,0,0
2065,Myotis yumanensis,0,0
2066,Aeorestes cinereus,0,0
2066,Myotis californicus,0,0
2066,Myotis yumanensis,0,0
2067,Aeorestes cinereus,0,0
2067,Myotis californicus,0,0
2067,Myotis yumanensis,0,0
2068,Aeorestes cinereus,0,0
2068,Myotis californicus,0,0
2068,Myotis yumanensis,0,0
2069,Aeorestes cinereus,0,0
2069,Myotis californicus,0,0
2069,Myotis yumanensis,0,0
2070,Aeorestes cinereus,0,0
2070,Myotis californicus,0,0
2070,Myotis yumanensis,0,0
2071,Aeorestes cinereus,0,0
2071,Myotis californicus,0,0
2071,Myotis yumanensis,0,0
2072,Aeorestes cinereus,0,0
2072,Myotis californicus,0,0
2072,Myotis yumanensis,0,0
2073,Aeorestes cinereus,0,0
2073,Myotis californicus,0,0
2073,Myotis yumanensis,0,0
2074,Aeorestes cinereus,0,0
2074,Myotis californicus,0,0
2074,Myotis yumanensis,0,0
2075,Aeorestes cinereus,0,0
2075,Myotis californicus,0,0
2075,Myotis yumanensis,0,0
2076,Aeorestes cinereus,0,0
2076,Myotis californicus,0,0
2076,Myotis yumanensis,0,0
2077,Aeorestes cinereus,0,0
2077,Myotis californicus,0,0
2077,Myotis yumanensis,0,0
2078,Aeorestes cinereus,0,0
2078,Myotis californicus,0,0
2078,Myotis yumanensis,0,0
2079,Aeorestes cinereus,0,0
2079,Myotis californicus,0,0
2079,Myotis yumanensis,0,0
2080,Aeorestes cinereus,0,0
2080,Myotis californicus,0,0
2080,Myotis yumanensis,0,0
2081,Aeorestes cinereus,0,0
2081,Myotis californicus,0,0
2081,Myotis yumanensis,0,0
2082,Aeorestes cinereus,0,0
2082,Myotis californicus,0,0
2082,Myotis yumanensis,0,0
2083,Aeorestes cinereus,0,0
2083,Myotis californicus,0,0
2083,Myotis yumanensis,0,0
2084,Aeorestes cinereus,0,0
2084,Myotis californicus,0,0
2084,Myotis yumanensis,0,0
2085,Aeorestes cinereus,0,0
2085,Myotis californicus,0,0
2085,Myotis yumanensis,0,0
2086,Aeorestes cinereus,0,0
2086,Myotis californicus,0,0
2086,Myotis yumanensis,0,0
2087,Aeorestes cinereus,0,0
2087,Myotis californicus,0,0
2087,Myotis yumanensis,0,0
2088,Aeorestes cinereus,0,0
2088,Myotis californicus,0,0
2088,Myotis yumanensis,0,0
2089,Aeorestes cinereus,0,0
2089,Myotis californicus,0,0
2089,Myotis yumanensis,0,0
2090,Aeorestes cinereus,0,0
2090,Myotis californicus,0,0
2090,Myotis yumanensis,0,0
2091,Aeorestes cinereus,0,0
2091,Myotis californicus,0,0
2091,Myotis yumanensis,0,0
2092,Aeorestes cinereus,0,0
2092,Myotis californicus,0,0
2092,Myotis yumanensis,0,0
2095,Aeorestes cinereus,0,0
2095,Myotis californicus,0,0
2095,Myotis yumanensis,0,0
2096,Aeorestes cinereus,0,0
2096,Myotis californicus,0,0
2096,Myotis yumanensis,0,0
2097,Aeorestes cinereus,0,0
2097,Myotis californicus,0,0
2097,Myotis yumanensis,0,0
2098,Aeorestes cinereus,0,0
2098,Myotis californicus,0,0
2098,Myotis yumanensis,0,0
2099,Aeorestes cinereus,0,0
2099,Myotis californicus,0,0
2099,Myotis yumanensis,0,0
2100,Aeorestes cinereus,0,0
2100,Myotis californicus,0,0
2100,Myotis yumanensis,0,0
2101,Aeorestes cinereus,0,0
2101,Myotis californicus,0,0
2101,Myotis yumanensis,0,0
2111,Aeorestes cinereus,0,0
2111,Myotis californicus,0,0
2111,Myotis yumanensis,0,0
2112,Aeorestes cinereus,0,0
2112,Myotis californicus,0,0
2112,Myotis yumanensis,0,0
2113,Aeorestes cinereus,0,0
2113,Myotis californicus,0,0
2113,Myotis yumanensis,0,0
2149,Aeorestes cinereus,0,0
2149,Myotis californicus,0,0
2149,Myotis yumanensis,0,0
2150,Aeorestes cinereus,0,0
2150,Myotis californicus,0,0
2150,Myotis yumanensis,0,0
2151,Aeorestes cinereus,0,0
2151,Myotis californicus,0,0
2151,Myotis yumanensis,0,0
2152,Aeorestes cinereus,0,0
2152,Myotis californicus,0,0
2152,Myotis yumanensis,0,0
2153,Aeorestes cinereus,0,0
2153,Myotis californicus,0,0
2153,Myotis yumanensis,0,0
2154,Aeorestes cinereus,0,0
2154,Myotis californicus,0,0
2154,Myotis yumanensis,0,0
2155,Aeorestes cinereus,0,0
2155,Myotis californicus,0,0
2155,Myotis yumanensis,0,0
2156,Aeorestes cinereus,0,0
2156,Myotis californicus,0,0
2156,Myotis yumanensis,0,0
2157,Aeorestes cinereus,0,0
2157,Myotis californicus,0,0
2157,Myotis yumanensis,0,0
2158,Aeorestes cinereus,0,0
2158,Myotis californicus,0,0
2158,Myotis yumanensis,0,0
2159,Aeorestes cinereus,0,0
2159,Myotis californicus,0,0
2159,Myotis yumanensis,0,0
2160,Aeorestes cinereus,0,0
2160,Myotis californicus,0,0
2160,Myotis yumanensis,0,0
2161,Aeorestes cinereus,0,0
2161,Myotis californicus,0,0
2161,Myotis yumanensis,0,0
2162,Aeorestes cinereus,0,0
2162,Myotis californicus,0,0
2162,Myotis yumanensis,0,0
2163,Aeorestes cinereus,0,0
2163,Myotis californicus,0,0
2163,Myotis yumanensis,0,0
2164,Aeorestes cinereus,0,0
2164,Myotis californicus,0,0
2164,Myotis yumanensis,0,0
2165,Aeorestes cinereus,0,0
2165,Myotis californicus,0,0
2165,Myotis yumanensis,0,0
2166,Aeorestes cinereus,0,0
2166,Myotis californicus,0,0
2166,Myotis yumanensis,0,0
2167,Aeorestes cinereus,0,0
2167,Myotis californicus,0,0
2167,Myotis yumanensis,0,0
2168,Aeorestes cinereus,0,0
2168,Myotis californicus,0,0
2168,Myotis yumanensis,0,0
2169,Aeorestes cinereus,0,0
2169,Myotis californicus,0,0
2169,Myotis yumanensis,0,0
2170,Aeorestes cinereus,0,0
2170,Myotis californicus,1,1
2170,Myotis yumanensis,0,0
2171,Aeorestes cinereus,0,0
2171,Myotis californicus,0,0
2171,Myotis yumanensis,0,0
2172,Aeorestes cinereus,0,0
2172,Myotis californicus,0,0
2172,Myotis yumanensis,0,0
2173,Aeorestes cinereus,0,0
2173,Myotis californicus,0,0
2173,Myotis yumanensis,0,0
2174,Aeorestes cinereus,0,0
2174,Myotis californicus,0,0
2174,Myotis yumanensis,0,0
2175,Aeorestes cinereus,0,0
2175,Myotis californicus,0,0
2175,Myotis yumanensis,0,0
2176,Aeorestes cinereus,0,0
2176,Myotis californicus,0,0
2176,Myotis yumanensis,0,0
2177,Aeorestes cinereus,0,0
2177,Myotis californicus,0,0
2177,Myotis yumanensis,0,0
2178,Aeorestes cinereus,0,0
2178,Myotis californicus,0,0
2178,Myotis yumanensis,0,0
2179,Aeorestes cinereus,0,0
2179,Myotis californicus,0,0
2179,Myotis yumanensis,0,0
2180,Aeorestes cinereus,0,0
2180,Myotis californicus,0,0
2180,Myotis yumanensis,0,0
2181,Aeorestes cinereus,0,0
2181,Myotis californicus,0,0
2181,Myotis yumanensis,0,0
2182,Aeorestes cinereus,0,0
2182,Myotis californicus,0,0
2182,Myotis yumanensis,0,0
2183,Aeorestes cinereus,0,0
2183,Myotis californicus,0,0
2183,Myotis yumanensis,0,0
2184,Aeorestes cinereus,0,0
2184,Myotis californicus,0,0
2184,Myotis yumanensis,0,0
2185,Aeorestes cinereus,0,0
2185,Myotis californicus,0,0
2185,Myotis yumanensis,0,0
2186,Aeorestes cinereus,0,0
2186,Myotis californicus,0,0
2186,Myotis yumanensis,0,0
2187,Aeorestes cinereus,0,0
2187,Myotis californicus,0,0
2187,Myotis yumanensis,0,0
2188,Aeorestes cinereus,0,0
2188,Myotis californicus,0,0
2188,Myotis yumanensis,0,0
2189,Aeorestes cinereus,0,0
2189,Myotis californicus,0,0
2189,Myotis yumanensis,0,0
2190,Aeorestes cinereus,0,0
2190,Myotis californicus,0,0
2190,Myotis yumanensis,0,0
2191,Aeorestes cinereus,0,0
2191,Myotis californicus,0,0
2191,Myotis yumanensis,0,0
2192,Aeorestes cinereus,0,0
2192,Myotis californicus,0,0
2192,Myotis yumanensis,0,0
2193,Aeorestes cinereus,0,0
2193,Myotis californicus,0,0
2193,Myotis yumanensis,0,0
2194,Aeorestes cinereus,0,0
2194,Myotis californicus,0,0
2194,Myotis yumanensis,0,0
2205,Aeorestes cinereus,0,0
2205,Myotis californicus,0,0
2205,Myotis yumanensis,0,0
2241,Aeorestes cinereus,0,0
2241,Myotis californicus,0,0
2241,Myotis yumanensis,0,0
2242,Aeorestes cinereus,0,0
2242,Myotis californicus,0,0
2242,Myotis yumanensis,0,0
2243,Aeorestes cinereus,0,0
2243,Myotis californicus,0,0
2243,Myotis yumanensis,0,0
2244,Aeorestes cinereus,0,0
2244,Myotis californicus,0,0
2244,Myotis yumanensis,0,0
2245,Aeorestes cinereus,0,0
2245,Myotis californicus,0,0
2245,Myotis yumanensis,0,0
2246,Aeorestes cinereus,0,0
2246,Myotis californicus,0,0
2246,Myotis yumanensis,0,0
2247,Aeorestes cinereus,0,0
2247,Myotis californicus,0,0
2247,Myotis yumanensis,0,0
2248,Aeorestes cinereus,0,0
2248,Myotis californicus,0,0
2248,Myotis yumanensis,0,0
2249,Aeorestes cinereus,0,0
2249,Myotis californicus,0,0
2249,Myotis yumanensis,0,0
2250,Aeorestes cinereus,0,0
2250,Myotis californicus,0,0
2250,Myotis yumanensis,0,0
2251,Aeorestes cinereus,0,0
2251,Myotis californicus,0,0
2251,Myotis yumanensis,0,0
2252,Aeorestes cinereus,0,0
2252,Myotis californicus,0,0
2252,Myotis yumanensis,0,0
2253,Aeorestes cinereus,0,0
2253,Myotis californicus,0,0
2253,Myotis yumanensis,0,0
2254,Aeorestes cinereus,0,0
2254,Myotis californicus,0,0
2254,Myotis yumanensis,0,0
2255,Aeorestes cinereus,0,0
2255,Myotis californicus,0,0
2255,Myotis yumanensis,0,0
2256,Aeorestes cinereus,0,0
2256,Myotis californicus,0,0
2256,Myotis yumanensis,0,0
2257,Aeorestes cinereus,0,0
2257,Myotis californicus,0,0
2257,Myotis yumanensis,0,0
2258,Aeorestes cinereus,0,0
2258,Myotis californicus,0,0
2258,Myotis yumanensis,0,0
2259,Aeorestes cinereus,0,0
2259,Myotis californicus,0,0
2259,Myotis yumanensis,0,0
2260,Aeorestes cinereus,0,0
2260,Myotis californicus,0,0
2260,Myotis yumanensis,0,0
2261,Aeorestes cinereus,0,0
2261,Myotis californicus,0,0
2261,Myotis yumanensis,0,0
2262,Aeorestes cinereus,0,0
2262,Myotis californicus,0,0
2262,Myotis yumanensis,0,0
2263,Aeorestes cinereus,2,1
2263,Myotis californicus,0,0
2263,Myotis yumanensis,0,0
2264,Aeorestes cinereus,0,0
2264,Myotis californicus,0,0
2264,Myotis yumanensis,0,0
2265,Aeorestes cinereus,0,0
2265,Myotis californicus,0,0
2265,Myotis yumanensis,0,0
2266,Aeorestes cinereus,0,0
2266,Myotis californicus,0,0
2266,Myotis yumanensis,0,0
2267,Aeorestes cinereus,0,0
2267,Myotis californicus,0,0
2267,Myotis yumanensis,0,0
2268,Aeorestes cinereus,0,0
2268,Myotis californicus,0,0
2268,Myotis yumanensis,0,0
2269,Aeorestes cinereus,0,0
2269,Myotis californicus,0,0
2269,Myotis yumanensis,0,0
2270,Aeorestes cinereus,0,0
2270,Myotis californicus,0,0
2270,Myotis yumanensis,0,0
